Area,Latitude,Longitude
Sarkandaugava Tvaika 54,57.008083566213,24.123666989431
Iļģuciems Vērdiņu 5,56.964027580512,24.052387306413
Ziepniekkalns Garozes 18,56.917625815816,24.100266155919
Bolderāja Lielupes 68,57.030924427199,24.057330257871
Jugla Murjāņu 70,56.978111002031,24.264332324548
Jugla Murjāņu 70,56.978111002031,24.264332324548
Jugla Murjāņu 151,56.97805589631,24.255857621254
Āgenskalns Gregora 2,56.94428000224,24.058265003403
centrs Valmieras 13,57.8973,25.3259
centrs Barona 14,56.95101904809,24.120963537677
Purvciems Dzelzavas 112,56.953506991793,24.207496339442
Iļģuciems Lidoņu 3A,56.97073017874,24.071346572149
centrs Dzirnavu 10,56.960959002706,24.108162920887
Ķengarags Maskavas 293,56.915472823313,24.175344772453
Imanta Slokas 195,56.962518706686,24.017962030309
centrs Lāčplēša 47,56.952470998924,24.129104884657
Āgenskalns Raņķa d. 34,56.948514393041,24.077609891108
Ķengarags Krustpils 75,56.912039870821,24.206341507009
centrs Piena 4,56.96547,24.13116
Iļģuciems Dzirciema 59,56.962496901665,24.053655727587
centrs Duntes 26,56.985864676831,24.136972982874
Grīziņkalns,56.9597,24.1517
Vecmīlgrāvis,57.0288,24.1091
Āgenskalns Mārupes 6,56.934443863907,24.071289520839
Āgenskalns Mārupes 6,56.934443863907,24.071289520839
Purvciems Dzelzavas 77,56.956602946853,24.199686278169
centrs Dzirnavu 51,56.956546880263,24.117056695045
Imanta Jūrmalas g. 91,56.954330008921,24.00398023613
Iļģuciems Riekstu 20k2,56.967841440298,24.066524553108
centrs Elijas 20C,56.940977469525,24.124027026875
centrs Sermuliņu 14,56.971190710073,24.105133295108
centrs Miera 43,56.965626900394,24.133302877806
Purvciems Pūces 51,56.954108520601,24.191059897236
Purvciems Ieriķu 60,56.965274469793,24.186646576445
Purvciems Andromedas g. 12,56.958046796246,24.200416255836
Ķengarags Prūšu 21k2,56.906272243623,24.201527246456
centrs Brīvības 148,56.962979643907,24.137101049153
Iļģuciems Palangas 7,56.969397500348,24.054559311057
Āgenskalns Ventspils 7,56.93367932772,24.073183185398
Āgenskalns Ventspils 63c,56.932388294763,24.060238223437
Zolitūde Lejiņa 10,56.947336514936,24.017815313829
Iļģuciems Daugavgrīvas 132/2,56.969136293562,24.072466932964
Mangaļi,56.0838175,21.190238056
centrs Matīsa 29,56.956657574173,24.134382975409
Āgenskalns Vienības g. 82,56.918779507707,24.088845497039
centrs Matīsa 29,56.956657574173,24.134382975409
centrs Tallinas 31,56.96321881208,24.136861872265
centrs Antonijas 16a,56.95914,24.11306
Pļavnieki Salnas 12,56.942238340112,24.22248366283
centrs Tomsona 30,56.96645924867,24.127993896965
centrs Čaka 92,56.955505350816,24.134899877847
Ķengarags Višķu 17,56.900008088576,24.213843476229
centrs Stabu 84,56.954283380622,24.13249192071
Jugla Juglas 47,56.977540229854,24.253359748631
Ķengarags,56.9149,24.1752
Ziepniekkalns Ēbeļmuižas 24,56.904334425129,24.096737095171
centrs Elizabetes 35,56.957811938906,24.111120689597
Purvciems Dzelzavas 33,56.960253832271,24.181116144925
Ķengarags Ikšķiles 11,56.903501083111,24.206849109882
centrs Lugažu 4,56.974678922898,24.109462548098
centrs Vīlandes 7,56.960316743805,24.101881103791
Āgenskalns Ļermontova 4,56.940892260201,24.072157210194
Ziepniekkalns Vienības g. 87,56.913350381382,24.086494792293
Torņakalns Vienības g. 87,56.913350381382,24.086494792293
Ķengarags Maskavas 267a,56.920241872463,24.173340400928
centrs Matīsa 29,56.956657574173,24.134382975409
centrs Matīsa 29,56.956657574173,24.134382975409
centrs Matīsa 29,56.956657574173,24.134382975409
Teika Struktoru 5,56.973467696223,24.173342892675
centrs Brīvības 176,56.962979643907,24.137101049153
Teika Brīvības,56.985347942355,24.208357704695
centrs Brīvības,56.95993,24.12955
Āgenskalns Ormaņu 25,56.93809538818,24.065734250771
Iļģuciems Lilijas 15,56.964444996307,24.060000015451
centrs Tallinas 32,56.961874920069,24.138891673547
centrs Skolas 30,56.959458996503,24.121754360557
Purvciems Vaidavas 3,56.963434949225,24.176608892006
Dārzciems Slāvu 15,56.92911880079,24.176995372849
Daugavgrīva Plēksnes 14a,57.041767876312,24.029184775531
Ķengarags Rušonu 30/1,56.91608173774,24.186456308295
Imanta Jūrmalas g. 82 k1,56.9534374433,24.007533068384
Purvciems Nīcgales 23,56.955098213075,24.178143125722
centrs Matīsa 80,56.956124558019,24.135181756267
centrs Stabu 61k2,56.959189594229,24.122445651513
Ziepniekkalns Vienības g. 186b,56.900142964383,24.081754995196
Pļavnieki Salnas 4,56.943228820353,24.218709268076
Dārzciems,57.141809,22.655129
Daugavgrīva,57.0382,24.027
centrs Čaka 45,56.953412928881,24.13085115197
Teika Ropažu 56,56.980025622285,24.178231770461
centrs Tallinas 35,56.96321881208,24.136861872265
Teika Ūnijas 7,56.970498025929,24.163354778743
centrs Brīvības 72 k-2,56.957810404183,24.12406671119
Ziepniekkalns Ozolciema 14,56.898665541896,24.084660600012
Āgenskalns Smiļģa 8a,56.941931497845,24.0803420869
Teika Ropažu 12,56.97741586611,24.166654489182
Teika Caunes 10,56.982009313286,24.18891644571
centrs Sadovņikova 37,56.941359223305,24.134695177961
Maskavas priekšpilsēta Lomonosova 2,59.90612,29.77253
Vecmīlgrāvis Āliņģu 14,57.036621857917,24.11955100676
centrs Klusā 9,56.974594768591,24.144333193146
centrs,55.867799,26.519917
Dārzciems Slāvu 15,56.92911880079,24.176995372849
Bolderāja Gobas 29,57.030590734093,24.053667652958
Purvciems Zvaigznāja g. 9,56.9531112802,24.20756467814
Mežaparks Ostas pr. 4,57.020267423717,24.135664042149
Jugla Silciema 15 K2,56.985403299178,24.239187282624
Krasta r-ns Krīdenera d. 4,57.32392,24.88011
Dārzciems Trasuna 24,57.141809,22.655129
Šampēteris-Pleskodāle Apuzes 13,56.93517965288,24.028517214462
Ziepniekkalns Graudu 29A,56.909682668101,24.099300014233
centrs Artilērijas 6,56.961172859755,24.135179688986
Čiekurkalns Rusova 7,56.988837303825,24.167760005261
Dārzciems Nīcgales 46,56.945235402505,24.171122716114
Vecmīlgrāvis Skuju 29,57.034909755672,24.108604648675
Klīversala Valguma 31,56.943177300013,24.091148760212
Purvciems Ķeguma 60,56.964470062037,24.196063131461
Āgenskalns Gregora 2b,56.94428000224,24.058265003403
Ķengarags Maskavas 313,56.909321780049,24.18263743366
centrs Birznieka-Upīša 20C,56.948737025997,24.12490534154
Dārzciems Rumbulas 1 k-1,56.942906012029,24.17199307758
centrs Elizabetes 22,56.949587425583,24.122123449069
centrs Ģertrūdes 129,56.953211031995,24.130472460693
centrs Ģertrūdes 129,56.953211031995,24.130472460693
centrs Elizabetes 22,56.949587425583,24.122123449069
centrs Ģertrūdes 129,56.953211031995,24.130472460693
centrs Elizabetes 22,56.949587425583,24.122123449069
centrs Ģertrūdes 129,56.953211031995,24.130472460693
Āgenskalns Baldones 28,56.944940890586,24.057818560305
Mežciems Druvienas 17,56.972476538215,24.228914087375
Ķengarags Maskavas 260/5,56.908462872001,24.179657311594
centrs Elizabetes 22,56.949587425583,24.122123449069
Čiekurkalns,56.9834,24.179
Ķengarags Aviācijas 25,56.902827848094,24.203393319506
Jugla Brīvības 399,56.98846305236,24.229152131732
Ķengarags Krustpils 75 k-5,56.912039870821,24.206341507009
Teika Ropažu 5,56.975747645365,24.169764731091
Imanta Varkaļu 6,56.962965631829,24.040913544285
centrs Čaka 31,56.951678848536,24.127633122184
centrs Bruņinieku 47,56.955627240355,24.132940989238
centrs Artilērijas 6,56.961172859755,24.135179688986
Ķengarags Maskavas 260,56.908462872001,24.179657311594
Ziepniekkalns Valdeķu 15,56.915582743886,24.096618701263
Dzegužkalns,56.96302,24.06825
Imanta Kurzemes pr. 128,56.963508989179,24.001638164745
centrs Ganību d. 31,56.991791428296,24.122205528333
centrs Čaka 31,56.951678848536,24.127633122184
Šampēteris-Pleskodāle Irlavas 26a,56.940225543413,24.034934063039
Bolderāja Lemešu 11,57.033309173414,24.05452360916
centrs,55.867799,26.519917
centrs Grostonas 21,56.971068669563,24.124653490318
centrs Vidus 11,56.961302158342,24.102662665066
Bolderāja Keramikas 2,57.027419261268,24.043973962276
Torņakalns Olīvu 5,56.924425242063,24.08782191423
Torņakalns Olīvu 5,56.924425242063,24.08782191423
Imanta Anniņmuižas 43,56.959156316929,24.014335020144
Jugla,56.896536944,24.817634722
Vecmīlgrāvis,57.0288,24.1091
Bieriņi Abavas 21,56.923467807532,24.077958692781
Kleisti Rātsupītes 3,56.983226932967,24.029716955481
Purvciems Dzelzavas 108,56.953506991793,24.207496339442
Šampēteris-Pleskodāle Lielirbes 11,56.934204044025,24.044108226937
Iļģuciems Grīvas 17,56.964350297528,24.049109640966
Čiekurkalns Čiekurkalna 1. šķ. l. ,56.984105423605,24.162543046729
Pļavnieki Dravnieku 14,56.942933195506,24.215243180263
Dārzciems Zeltiņu 61,56.94623039299,24.17589832641
Maskavas priekšpilsēta Maskavas 108,56.85460987,24.926839006
centrs Rūpniecības 32b,56.962705075432,24.103758909221
Ķengarags Aviācijas 5,56.906000743615,24.196088305853
Vecmīlgrāvis Emmas 14,57.030125239166,24.111985818785
centrs Bruņinieku 12,56.958139003912,24.127793625985
Čiekurkalns Čiekurkalna 1. l. 23a,56.982636536577,24.167317507434
Imanta,56.9601,24.0022
Āgenskalns Smiļģa 23a,56.938950561814,24.077913948468
Sarkandaugava,56.9931,24.1235
Ziepniekkalns,56.9141,24.0931
Teika Ķeguma 39,56.966066638527,24.194472529454
centrs Klijānu 6,56.972729920863,24.149369040574
Āgenskalns,56.9355,24.0709
Sarkandaugava,56.9931,24.1235
centrs Valdemāra 143 k 4,56.969220537714,24.131891513258
Purvciems Staiceles 15,56.958710608103,24.173870479215
Imanta Zentenes 37,56.960005434907,24.001278177576
Šampēteris-Pleskodāle Zalves 52,56.939154215102,24.035045807842
Pļavnieki Rudens 10,56.937874412684,24.200184548725
Ziepniekkalns,56.9141,24.0931
centrs Marijas 25,56.951084747649,24.126423917593
Vecmīlgrāvis Emmas 7a,57.029049112406,24.107628776477
centrs Puškina 22,56.943879200585,24.125103766157
Purvciems Nīcgales 27,56.95484008226,24.175885121839
Jugla Vidzemes al. 6,56.99204601673,24.242037518063
Ķengarags Prūšu 1E,56.91663453151,24.180654998103
Purvciems Dzelzavas 13,56.961200153672,24.178132710537
Purvciems Stirnu 37,56.961878931992,24.187025371806
centrs,55.867799,26.519917
centrs Tomsona 25,56.965544744718,24.126891660403
Ķengarags Glūdas 10,56.912355009426,24.172679993404
Mangaļi Ezera 19,56.0838175,21.190238056
Purvciems Pūces 45,56.952455289736,24.190202755779
Ķengarags Višķu 11,56.899253122991,24.213260418164
Ķengarags Maskavas 256/7,56.909983939865,24.176779451375
Purvciems Deglava 108,56.952544998821,24.160610010922
Pļavnieki Salnas 20,56.942268970302,24.226023116536
Dzegužkalns Daugavgrīvas 74,57.0382,24.027
centrs Katrīnas d. 5,56.969639764619,24.101190447854
Purvciems Raunas 45,56.966697339419,24.189744081437
Teika Ķeguma 39,56.966066638527,24.194472529454
Teika Ķeguma 39,56.966066638527,24.194472529454
Pļavnieki Zebiekstes 3,56.946660001737,24.195824984552
Āgenskalns Gregora 2B,56.94428000224,24.058265003403
centrs Čaka 44,56.955505350816,24.134899877847
centrs Čaka 44,56.955505350816,24.134899877847
Purvciems Stirnu 1,56.951300427427,24.183891292212
centrs Brīvības 148,56.962979643907,24.137101049153
Vecmīlgrāvis Vijolīšu 6,57.034728935305,24.09422527379
Jugla,56.896536944,24.817634722
Sarkandaugava Viestura pr. 35,57.000859755557,24.12992788671
Ķīpsala Balasta d. 72,56.959144951291,24.083472864741
Āgenskalns Raņķa d. 9,56.942349335618,24.088675344404
Āgenskalns Raņķa d. 9,56.942349335618,24.088675344404
centrs Avotu 8 k-1,56.950049622427,24.127975322366
Pļavnieki Saharova 20,56.941518176711,24.205957750023
Āgenskalns Kalnciema 9a,56.945877284054,24.077215251761
Ķengarags Salaspils 2,56.922484379905,24.180523886127
Purvciems Viršu 3,56.951969130139,24.176673197597
Klīversala Kuģu 28,56.944850556,24.092418333
Āgenskalns Kuģu 28,56.946279681568,24.090860310234
Maskavas priekšpilsēta Maskavas 81,56.85460987,24.926839006
Pļavnieki Kupriču 1G,56.938234909711,24.225088336199
Bolderāja Finiera 17,57.027629118188,24.052409930344
Bolderāja Stūrmaņu 5,57.0346846554,24.057115177004
Iļģuciems Lidoņu 10,56.971599398951,24.063427065069
Teika Tālivalža 21A,56.971592309164,24.179324988622
Daugavgrīva Lēpju 13,57.03898082264,24.021892051646
centrs Elku 5,55.867799,26.519917
Ziepniekkalns Garozes 18,56.917625815816,24.100266155919
Čiekurkalns Rusova 9,56.988903444193,24.170449075375
Āgenskalns Sabiles 16,56.941078213048,24.065703042761
Ziepniekkalns Ozolciema 38,56.901565212051,24.097728121163
Dzegužkalns Ūdens 12,56.96302,24.06825
Jugla,56.896536944,24.817634722
centrs Skolas 30,56.959458996503,24.121754360557
Āgenskalns Kandavas 8,56.948838688875,24.050613205903
Āgenskalns,56.9355,24.0709
Iļģuciems,56.9715,24.064
Imanta,56.9601,24.0022
Dreiliņi Kaivas 100,56.956007275047,24.243254939712
Pļavnieki Jasmuižas 2,56.937205887241,24.206487683468
Purvciems Ilūkstes 54/2,56.950629672046,24.199152654783
Imanta Jūrmalas g. 100/1,56.95281606957,24.000318769366
Imanta Kleistu 18,56.964292051529,24.024933620779
Purvciems Upeņu 17,56.95988773128,24.191884996959
Ķengarags Maskavas 256/4,56.909983939865,24.176779451375
Ķengarags Maskavas 198,56.921042839254,24.170197540727
centrs Briāna 14,56.963828608227,24.130397959155
Āgenskalns,56.9355,24.0709
Sarkandaugava,56.9931,24.1235
centrs,55.867799,26.519917
Teika,56.733654,24.186503
centrs M. Krasta 1,56.937540009123,24.126017142146
Sarkandaugava Sliežu 9a,56.994493413824,24.131186837603
Āgenskalns Mārtiņa 5A,56.948473678964,24.072431883689
Teika Džutas 13A,56.980368626811,24.184247121705
Purvciems Vaidavas 2/4,56.964286120075,24.173990171642
Purvciems Vaidavas 2/4,56.964286120075,24.173990171642
centrs Deglava 7,56.953783760291,24.154085202214
centrs,55.867799,26.519917
Bolderāja Tekstilnieku 13,57.030288267746,24.042430742931
Purvciems Lielvārdes 105,56.959720890922,24.197448186275
Mangaļi,56.0838175,21.190238056
centrs Zirņu 2k5,57.171960928092,21.570996298255
Purvciems Deglava 61-1,56.951109259372,24.181605686119
Ziepniekkalns Ozolciema 16/6,56.90101824637,24.087976767598
Mežaparks,57.0006,24.1621
Mangaļi,56.0838175,21.190238056
centrs,55.867799,26.519917
Āgenskalns,56.9355,24.0709
Purvciems,56.9557,24.1822
Sarkandaugava,56.9931,24.1235
Jugla,56.896536944,24.817634722
Purvciems,56.9557,24.1822
Jugla Juglas krastm. 1a,56.895037892691,24.813798146701
Ķengarags Lokomotīves 90,56.901524896459,24.214049913959
Mežciems Vecā Biķernieku 41,56.958860771867,24.248789938882
Iļģuciems Lilijas 28,56.964644062038,24.060395744209
Sarkandaugava Sarkandaugavas 19A,57.000520381549,24.123400118213
Daugavgrīva Parādes 22,57.039554418796,24.025612472157
Āgenskalns,56.9355,24.0709
centrs,55.867799,26.519917
Purvciems,56.9557,24.1822
Ziepniekkalns Ķekavas 8,56.913887489417,24.111383725755
Dārzciems Jaunrozes 2 k-2,56.944167327031,24.167732572182
Maskavas priekšpilsēta Maskavas 198,56.85460987,24.926839006
centrs Tērbatas 68,56.958010072984,24.131155608348
Āgenskalns Mērsraga 9,56.934966994429,24.064122950751
Dārzciems Strautu 23,56.939730063842,24.187450132494
Vecmīlgrāvis Kreimeņu 3,57.034353174148,24.089747923705
Āgenskalns Mērsraga 9,56.934966994429,24.064122950751
Āgenskalns Mērsraga 9A,56.934966994429,24.064122950751
Āgenskalns Olgas 4,56.941833592878,24.074151648331
Jugla Kvēles 31,56.982411288092,24.247527502343
Ķengarags Lokomotīves 34,56.912386071186,24.193705994111
Zolitūde Zolitūdes 75,56.941147816246,24.005039705558
Purvciems Lielvārdes 131,56.955514853503,24.206343956447
Āgenskalns Valguma 31,56.94295413193,24.091286954591
Sarkandaugava Aptiekas 11,56.997845619652,24.119231495502
Pļavnieki Saharova 15,56.936856292806,24.20212206679
Ziepniekkalns Līvciema 4,56.911542188543,24.096876736974
Pļavnieki Dravnieku 2,56.944013553859,24.209895067828
Āgenskalns Raņķa d. 34,56.948514393041,24.077609891108
Jugla Tirzas 3,56.988589939503,24.223844808194
Teika Vidrižu 1c,56.977674927585,24.177873574194
Rumbula,56.895453333,24.235715556
Sarkandaugava,56.9931,24.1235
Jugla,56.896536944,24.817634722
centrs Matīsa 46,56.956124558019,24.135181756267
Mežciems Kaivas 50,56.95716805852,24.247531595877
Ķengarags Ikšķiles 4,56.900944485429,24.206896295088
Iļģuciems Buļļu 35,56.968569327337,24.051170753597
Ķengarags Kaņiera 10,56.914880710834,24.168987758183
Teika Ieriķu 29,56.966548942477,24.177864867941
Krasta r-ns Maskavas 198,56.8948,24.21364
Teika Brīvības 326,56.980161743957,24.189521316483
Bolderāja Lielupes 13,57.034385441486,24.058737885961
Ķengarags Salaspils 12,56.919560877803,24.181775317288
Ķengarags Salaspils 12,56.919560877803,24.181775317288
Ziepniekkalns Vaiņodes 24A,56.914443921018,24.09055506555
Sarkandaugava Sīmaņa 6,56.992913045246,24.127580290329
Vecmīlgrāvis Sniega 2,57.033889136159,24.097751952168
Jugla Mārkalnes 1,56.991760153962,24.228868681158
Bolderāja Lielupes 13,57.034385441486,24.058737885961
Purvciems Vējavas 10 k-2,56.956047153649,24.168012834583
Imanta Kurzemes pr. 90,56.969213293385,24.015238724656
Purvciems Ilūkstes 60,56.953005067874,24.199663617609
Bolderāja Lielupes 68,57.030924427199,24.057330257871
Zolitūde Anniņmuižas 2B,56.947799052948,24.009726332423
Purvciems Upeņu 15,56.95976901789,24.191637716319
centrs Kazarmu 4,56.973571170575,24.139557603812
Āgenskalns Rododendru 12,56.948273958149,24.05049661363
centrs Pētersalas 18A,56.969063927871,24.100369440438
centrs Avotu 4,56.950718791667,24.127364281624
Vecmīlgrāvis Meldru 10,57.029644924037,24.100240539885
Pļavnieki Krustpils 73 K-2,56.912037268148,24.205660852366
centrs Ģertrūdes 9,56.958251036764,24.121221079037
centrs Krāsotāju 2,56.953557406996,24.142600318483
Purvciems Stirnu 13,56.955362429051,24.179402734099
Maskavas priekšpilsēta Maskavas 135,56.85460987,24.926839006
Dzegužkalns,56.96302,24.06825
Bolderāja,57.0278,24.0417
Āgenskalns,56.9355,24.0709
Bolderāja Finiera 19,57.02828910936,24.052681101617
Ziepniekkalns,56.9141,24.0931
Ziepniekkalns Ozolciema 12,56.901315674172,24.089966571853
Zolitūde Bieziņa 11,56.946475146324,24.022904630126
Purvciems Kastrānes 1/2,56.969984638025,24.178718777457
Teika Biķernieku 4b,56.971646760724,24.172607214275
Purvciems Ilūkstes 54 k-1,56.950629672046,24.199152654783
Āgenskalns Mūkusalas 29,56.946989227885,24.093813627471
centrs Raiņa bulv. 31,56.948286614822,24.118566049318
centrs Zvaigžņu 24,56.960870156512,24.149850580911
centrs Alunāna 9,56.957205503479,24.112044162493
centrs Avotu 6,56.94784,24.13023
centrs Skolas 34,56.959890344474,24.122523048386
Daugavgrīva Plēksnes 6,57.039820743831,24.031702659696
Purvciems Žagatu 20A,56.963404348235,24.187586181781
Ziepniekkalns Valdeķu 60/3,56.901543873022,24.095652066303
Āgenskalns Atpūtas 2,56.936506897401,24.058713154607
Mežciems Hipokrāta 35,56.960712568583,24.237287732901
centrs Elizabetes 4,56.958192406767,24.10790201173
centrs Alunāna 9,56.957205503479,24.112044162493
centrs Elizabetes 18,56.950459960759,24.121431974263
centrs Elizabetes 18,56.950459960759,24.121431974263
centrs Elizabetes 18,56.950459960759,24.121431974263
Teika Biķernieku 12,56.970862827663,24.177479360195
Brekši Juglasciema b. 62,56.970798981828,24.31954288125
centrs Marijas 1A,56.947737768901,24.118998097204
Imanta Zentenes 2,56.959070078902,24.008263425769
Ķengarags Lokomotīves 54,56.907717732525,24.20205914749
Purvciems Dzelzavas 25,56.95967238633,24.17919639705
Pļavnieki Slāvu 23,56.930305504673,24.177563415923
Zolitūde Anniņmuižas 13,56.945679686496,24.014540105654
Vecmīlgrāvis Baltāsbaznīcas 21,57.035827918225,24.092805229569
centrs Dzirnavu 62,56.954320569857,24.120256284533
Dzegužkalns Tapešu 50,56.96302,24.06825
Āgenskalns Saules al. 8,56.930391083905,24.077348711005
centrs Valdemāra 77,56.962867569203,24.124521443813
Mežciems Biķernieku 160,56.957595011665,24.254724899201
Ziepniekkalns Īslīces 5,56.899942411352,24.083149515794
Purvciems Ūnijas 76a,56.960888894771,24.183750860473
Dārzciems,57.141809,22.655129
Sarkandaugava Viestura pr. 61,57.005054814278,24.126883747115
Purvciems Purvciema 51,56.953785994387,24.178458831079
Sarkandaugava Viestura pr. 37,57.000566011761,24.128681749165
Mežaparks Viestura pr. 37,57.000566011761,24.128681749165
Pļavnieki Sesku 7/2,56.945919984461,24.195724988447
Čiekurkalns Rusova 7,56.988837303825,24.167760005261
centrs Brīvības 148,56.962979643907,24.137101049153
Čiekurkalns Rusova 30,56.986407306307,24.174364146877
centrs Dainas 10a,56.958332385934,24.137411483595
Sarkandaugava Patversmes 7,56.993570939488,24.128837354741
Daugavgrīva,57.0382,24.027
Vecmīlgrāvis,57.0288,24.1091
Vecmīlgrāvis Skuju 1,57.029414456649,24.101884801856
Purvciems Stirnu 22,56.956423599157,24.182579421856
Mangaļi Ostas pr. 4,56.0838175,21.190238056
centrs Martas 9,56.954860960362,24.128435741316
Purvciems Burtnieku 33,56.968796000336,24.181990988637
VEF Biķernieku 9,57.240919722,24.468233611
Purvciems Nīcgales,56.957815223123,24.176015117244
Imanta Zentenes 3,56.95851225598,24.008351963882
centrs Republikas laukums 3,56.954938367454,24.099206199916
Iļģuciems Lilijas 15a,56.964444996307,24.060000015451
Vecmīlgrāvis Rūpnīcas 14,57.031112376241,24.116017820079
Pļavnieki Jasmuižas 17,56.936994402694,24.213184611073
centrs Stabu 84,56.954283380622,24.13249192071
Ķīpsala Balasta d. 70,56.957987410462,24.08449880969
Pļavnieki Deglava 152к-1,56.944834431516,24.215414345344
Sarkandaugava Tilta 11/2,56.996445192293,24.127668810534
Pļavnieki Deglava 152к-1,56.944834431516,24.215414345344
Sarkandaugava Hāpsalas 9,57.001686008628,24.121418751553
centrs Brīvības 91,56.960718661161,24.131580770088
centrs Brīvības 91,56.960718661161,24.131580770088
centrs Brīvības 91,56.960718661161,24.131580770088
centrs Brīvības 91,56.960718661161,24.131580770088
centrs Brīvības 91,56.960718661161,24.131580770088
Vecmīlgrāvis Dombrovska 45,57.035028691993,24.100123151684
Purvciems Ieriķu 31,56.963964518852,24.163670541067
Maskavas priekšpilsēta Daugavpils 76,55.871339722,26.515976111
Āgenskalns Dzirciema,56.95328530991,24.053478275172
Sarkandaugava Priežu 14A,56.992706831742,24.128476579384
Purvciems Stirnu 21,56.957614940944,24.181246385197
Ziepniekkalns Ozolciema 32,56.899922155957,24.098510559371
Ķengarags Aviācijas 5,56.906000743615,24.196088305853
Purvciems Stirnu 1,56.951300427427,24.183891292212
Sarkandaugava Sarkandaugavas 54/1,56.99466,24.12687
Pļavnieki Salnas 34,56.941748341372,24.230123955021
Pļavnieki Dzeņu 1,56.941038690794,24.207973573613
Mežaparks Viestura pr. 67,57.00559050171,24.127417925805
centrs Brīvības 156,56.962979643907,24.137101049153
Ķengarags Lokomotīves 22,56.915202608136,24.19004336982
Purvciems Pūces 43,56.952870919158,24.189557827519
Ķengarags Aviācijas 23/1,56.903829803118,24.201511039076
Ziepniekkalns Tadaiķu 1,56.915843338366,24.092094285427
Ķengarags Glūdas 1B,56.911735667489,24.172646050572
Ziepniekkalns Valdeķu 15,56.915582743886,24.096618701263
centrs Lienes 12,56.952880358767,24.147403819555
Teika Āraišu 24,56.973985883005,24.177479108368
Maskavas priekšpilsēta Krāslavas 14,56.025418611,27.434383169
centrs Skolas 4,56.956077755658,24.115901000931
centrs Republikas laukums 3,56.954938367454,24.099206199916
Iļģuciems Iļģuciema 7,56.962900549057,24.053530913997
centrs Birznieka-Upīša 18В,56.948737025997,24.12490534154
centrs Stabu 55,56.954370744574,24.132627907227
Imanta Slokas 138,56.963875079365,24.005620384603
Pļavnieki Grestes 2,56.937177023937,24.205307624383
centrs Elizabetes 89,56.949300393933,24.122578299056
centrs Elizabetes 89,56.949300393933,24.122578299056
Mežaparks Ķīšezera 10,56.992726311543,24.168358331305
Ķengarags Aviācijas 5,56.906000743615,24.196088305853
Mežaparks Ķīšezera 10,56.992726311543,24.168358331305
centrs Rūpniecības 25,56.962721516022,24.103550900398
centrs Avotu 50,56.952091537859,24.140054902127
centrs Baznīcas 13,56.956382663028,24.118730824332
Mežaparks Ķempes 2,56.994568817879,24.166173577077
centrs Vīlandes 14,56.961211754207,24.102133266674
Pļavnieki Dravnieku 3,56.944191024785,24.209729708786
Mežaparks Ķempes 2,56.994568817879,24.166173577077
Vecrīga Vecpilsētas 8а,56.946514848829,24.111741843585
Krasta r-ns Lubānas 16,56.902881958899,26.716934764049
Jugla Juglas 3,56.987952528287,24.243196994338
Mežciems Eizenšteina 47a,56.966065000106,24.234578458169
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Ķengarags,56.9149,24.1752
Jugla Ūdeļu 29,56.976327705189,24.263448405317
Mežciems Kaivas 50/1,56.95716805852,24.247531595877
Purvciems Ūnijas 70,56.962357722207,24.181805140267
Katlakalns Bauskas 207,56.906034942018,24.146323583797
centrs Elizabetes 9,56.95905767492,24.101038278785
centrs Vīlandes 5,56.959867448715,24.101848068777
centrs Rūpniecības 20,56.960998974409,24.103865858313
Āgenskalns Mūkusalas 29,56.946989227885,24.093813627471
Imanta Zentenes 18,56.961878492468,24.003548997084
Mežciems Hipokrāta 47,56.96141517364,24.23576034121
Pļavnieki Jasmuižas 7,56.937280974228,24.210395627353
centrs Skolas 34,56.959890344474,24.122523048386
centrs Avotu 8,56.950520894933,24.128230718956
Mežciems Kaivas 29,56.95716805852,24.247531595877
centrs,55.867799,26.519917
Berģi,56.9917,24.303126111
Imanta Anniņmuižas 56,56.95661561049,24.007820072853
centrs Tallinas 90,56.959645499232,24.142481720995
Purvciems Biķernieku 71,56.968872401383,24.186470529151
Čiekurkalns Skultes 5,56.985092906218,24.183263919966
Dzegužkalns Daugavgrīvas 74A,57.0382,24.027
Pļavnieki Ilūkstes 17,56.934682610836,24.195110068496
Ziepniekkalns Dignājas 3,56.912597384586,24.11919065978
centrs Ģertrūdes 30,56.955133973251,24.126701624696
centrs,55.867799,26.519917
Purvciems Dzelzavas 39,56.959362664611,24.18223932582
Vecrīga Grēcinieku 11,56.947055999889,24.10879285068
Sarkandaugava Viestura pr. 77,57.007034200713,24.128193503305
Šampēteris-Pleskodāle Zalves 52,56.939154215102,24.035045807842
centrs,55.867799,26.519917
Teika Raunas 45,56.966412822425,24.189922373143
Čiekurkalns Rusova 4,56.98880605962,24.166919825898
centrs Maskavas 29,56.93998668666,24.125436108618
